"omschrijving,status,underscore,discipline,underscore2,hoofdgroep,underscore3,object,underscore4,subobject01,underscore5,subobject02,underscore6,subobject03,underscore7,subobject04,underscore8,subobject05,streepje,bewerking,streepje2,schaal,aobject,sobject,laagnaam,lw_b,kl_b,kl_b_a,kl_b_gd,kl_b_gn,kl_b_v,lt_b,lw_n,kl_n,kl_n_a,kl_n_gd,kl_n_gn,kl_n_v,lt_n,lw_v,kl_v,kl_v_a,kl_v_gd,kl_v_gn,kl_v_v,lt_v,lw_t,kl_t,kl_t_a,kl_t_gd,kl_t_gn,kl_t_v,lt_t,vrkl_kort,vrkl_lang,id_nummer,kind_van,objectURI,kind_vanURI"
"ZONE_GEISOLEERD,,_,,_,IS,_,ZONE,_,GEISOLEERD,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/43eea453-84e3-4ece-8cb8-87c90cbff08e,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/cdf61e39-4dd4-485e-bcab-8d6ab1ec33f1"
"KAST_SMEERINSTALLATIE,,_,,_,IS,_,KAST,_,SMEERINSTALLATIE,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/9602e76c-7506-4a09-b6a3-63540819d2ef,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/985807e9-a8bf-4317-9630-186c50c14c07"
"SEIN,,_,,_,IS,_,SEIN,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c542b668-cfb0-46d1-aae3-f1855b5861d9,"
"BLOKSCHEIDING,,_,,_,IS,_,BLOKSCHEIDING,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/35cb574d-41f3-4020-8656-ed0c6b89c39f,"
"SPOORVERBINDER,,_,,_,IS,_,SPOORVERBINDER,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/79c616c5-86a6-4fb9-ad52-8c096509e646,"
"ZONE,,_,,_,IS,_,ZONE,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/cdf61e39-4dd4-485e-bcab-8d6ab1ec33f1,"
"DETAIL,,_,,_,IS,_,DETAIL,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/3e70b456-a65c-4062-a669-6fac44256221,"
"LIJST,,_,,_,IS,_,LIJST,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/83b0428e-1b3e-4d1b-a576-c5d4d00bb74b,"
"DRI_DRAAGCONSTRUCTIE,,_,,_,IV,_,DRI,_,DRAAGCONSTRUCTIE,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/753c7ead-1159-4009-a803-f0428ee5afab,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/df140fff-48cc-41c2-9e98-6350883b31bb"
"DRI,,_,,_,IV,_,DRI,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/df140fff-48cc-41c2-9e98-6350883b31bb,"
"SCHEPENTELLER,,_,,_,IV,_,SCHEPENTELLER,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/19b467bd-ada4-45cb-b12e-d8e25fd273fe,"
"LICHTOPSTAND,,_,,_,IV,_,LICHTOPSTAND,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/d611f5c9-29c1-49eb-9a5f-7d4bf3de054e,"
"VRI_DRAAGCONSTRUCTIE,,_,,_,IW,_,VRI,_,DRAAGCONSTRUCTIE,_,,_,,_,,_,,-,,-,,,SIW-VRI_DRAAGCONSTRUCTIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/2fa8bd64-183c-48c8-99d2-4531bd89d2cf,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f5204748-297e-4be3-8e2f-dc9c087ced89"
"VRI_POLLER,,_,,_,IW,_,VRI,_,POLLER,_,,_,,_,,_,,-,,-,,,SIW-POLLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/5ed7c9a6-87a8-49da-a449-58d474dd94d4,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f5204748-297e-4be3-8e2f-dc9c087ced89"
"TRAMSIGNALERING_PAAL,,_,,_,IW,_,TRAMSIGNALERING,_,PAAL,_,,_,,_,,_,,-,,-,,,SIW-TRAMSIGNALERING_PAAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/cc43906a-bd4d-4a4d-a8fe-72d2b51a9625,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/1ff36128-fddc-41ee-b1ea-212f670d1e79"
"TRAMSIGNALERING_PORTAAL,,_,,_,IW,_,TRAMSIGNALERING,_,PORTAAL,_,,_,,_,,_,,-,,-,,,SIW-TRAMSIGNALERING_DRAAGCONSTRUCTIE_PORTAAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f06f5f5c-859b-4c76-a58e-89f73b5a14ec,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/1ff36128-fddc-41ee-b1ea-212f670d1e79"
"VRI_KABEL_DATA_KOPER,,_,,_,IW,_,VRI,_,KABEL,_,DATA,_,KOPER,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/2f9ff68d-59e3-4446-8f19-1b5985b2d238,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/40858d6a-a81b-4915-aca0-b9ef1255deaa"
"VRI_KABEL_DATA_GLASVEZEL,,_,,_,IW,_,VRI,_,KABEL,_,DATA,_,GLASVEZEL,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/0e0ccb18-1163-4ef3-9a7a-0a747be67420,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/40858d6a-a81b-4915-aca0-b9ef1255deaa"
"VRI_KABEL_DATA_KOPPEL,,_,,_,IW,_,VRI,_,KABEL,_,DATA,_,KOPPEL,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/9de99ae8-db8c-4ae3-b061-91b1d19ed6d3,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/40858d6a-a81b-4915-aca0-b9ef1255deaa"
"VRI_KABEL_SIGNAAL_42V,,_,,_,IW,_,VRI,_,KABEL,_,SIGNAAL,_,42V,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/686d55df-886b-4041-9905-bd7b6878832d,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/6abe838a-6a8c-40b2-b7cc-e613a23f569a"
"VRI_KABEL_SIGNAAL_230V,,_,,_,IW,_,VRI,_,KABEL,_,SIGNAAL,_,230V,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c817c2b0-06f6-4b5f-bcd3-71790e61916e,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/6abe838a-6a8c-40b2-b7cc-e613a23f569a"
"VRI_KABEL_SIGNAAL_DETECTIE,,_,,_,IW,_,VRI,_,KABEL,_,SIGNAAL,_,DETECTIE,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/1e54cdc6-ccf4-4d08-a730-f29ccfb66ec2,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/6abe838a-6a8c-40b2-b7cc-e613a23f569a"
"VRI_DETECTIE_LUS_VIRTUEEL,,_,,_,IW,_,VRI,_,DETECTIE,_,LUS,_,VIRTUEEL,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/19e07633-bc91-490c-8cee-c209635bad99,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/321b5701-d3e4-43cf-a635-9ba7fea3fd99"
"VRI_KABEL_DATA,,_,,_,IW,_,VRI,_,KABEL,_,DATA,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/40858d6a-a81b-4915-aca0-b9ef1255deaa,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/8c1a0407-eec0-47a6-9d60-6d72eac60be3"
"VRI_KABEL_MANTELBUIS,,_,,_,IW,_,VRI,_,KABEL,_,MANTELBUIS,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c1183add-713a-4b6b-941e-3354efc99848,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/8c1a0407-eec0-47a6-9d60-6d72eac60be3"
"VRI_KABEL_TRACE,,_,,_,IW,_,VRI,_,KABEL,_,TRACE,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/590e3a53-f02e-4519-9312-8cab7c66fc6a,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/8c1a0407-eec0-47a6-9d60-6d72eac60be3"
"VRI_KABEL_SIGNAAL,,_,,_,IW,_,VRI,_,KABEL,_,SIGNAAL,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/6abe838a-6a8c-40b2-b7cc-e613a23f569a,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/8c1a0407-eec0-47a6-9d60-6d72eac60be3"
"VRI_DETECTIE_PASSIEF,,_,,_,IW,_,VRI,_,DETECTIE,_,PASSIEF,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/89ea04f6-c0f5-471b-9ef6-b37d26821b25,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/892b61ee-ccef-499b-aeec-0bf279a4b6f2"
"VRI_DETECTIE_LUS,,_,,_,IW,_,VRI,_,DETECTIE,_,LUS,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/321b5701-d3e4-43cf-a635-9ba7fea3fd99,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/892b61ee-ccef-499b-aeec-0bf279a4b6f2"
"VRI_DRAAGCONSTRUCTIE_PAAL,,_,,_,IW,_,VRI,_,DRAAGCONSTRUCTIE,_,PAAL,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/512ebe24-9267-47fc-a32c-fd386ea943ab,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/2fa8bd64-183c-48c8-99d2-4531bd89d2cf"
"VRI_DRAAGCONSTRUCTIE_PORTAAL,,_,,_,IW,_,VRI,_,DRAAGCONSTRUCTIE,_,PORTAAL,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/38e31490-89f7-43a9-80b1-f91fedd8087e,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/2fa8bd64-183c-48c8-99d2-4531bd89d2cf"
"VRI,,_,,_,IW,_,VRI,_,,_,,_,,_,,_,,-,,-,,,SIW-VRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f5204748-297e-4be3-8e2f-dc9c087ced89,"
"TDI,,_,,_,IW,_,TDI,_,,_,,_,,_,,_,,-,,-,,,SIW-TDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/33cf95ba-76c3-4298-b78e-da9499b7096e,"
"VS,,_,,_,IW,_,VS,_,,_,,_,,_,,_,,-,,-,,,SIW-VS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/43a3d930-fb03-4a2c-aa0d-7a7533bd8f00,"
"TRAMSIGNALERING,,_,,_,IW,_,TRAMSIGNALERING,_,,_,,_,,_,,_,,-,,-,,,SIW-TRAMSIGNALERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/1ff36128-fddc-41ee-b1ea-212f670d1e79,"
"VRI_KABEL,,_,,_,IW,_,VRI,_,KABEL,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/8c1a0407-eec0-47a6-9d60-6d72eac60be3,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f5204748-297e-4be3-8e2f-dc9c087ced89"
"VRI_DETECTIE,,_,,_,IW,_,VRI,_,DETECTIE,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/892b61ee-ccef-499b-aeec-0bf279a4b6f2,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f5204748-297e-4be3-8e2f-dc9c087ced89"
"VRI_CAMERA,,_,,_,IW,_,VRI,_,CAMERA,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/1d8b9850-8699-4ecf-ba60-e99395f39e5e,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f5204748-297e-4be3-8e2f-dc9c087ced89"
"VRI_AUTOMAAT,,_,,_,IW,_,VRI,_,AUTOMAAT,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/2f44454e-2a5a-48a6-a6b4-15a3fdae267b,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f5204748-297e-4be3-8e2f-dc9c087ced89"
"VRI_LANTAARN,,_,,_,IW,_,VRI,_,LANTAARN,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/2919efeb-2a57-4fdc-bd53-f04598f10e0f,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f5204748-297e-4be3-8e2f-dc9c087ced89"
"TDI_DRAAGCONSTRUCTIE,,_,,_,IW,_,TDI,_,DRAAGCONSTRUCTIE,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c7ca4e6d-cd60-4b7e-a184-24f2568fdf06,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/33cf95ba-76c3-4298-b78e-da9499b7096e"
"DRIP_DRAAGCONSTRUCTIE,,_,,_,IW,_,DRIP,_,DRAAGCONSTRUCTIE,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/5deb2ea7-94d6-482f-bc04-0ab96faae4e3,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c165180f-31f9-4a8c-9ec3-f6508a37814c"
"DRIP_KABEL,,_,,_,IW,_,DRIP,_,KABEL,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e6c0140a-7f8b-4165-a2cc-6394f8e4eb93,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c165180f-31f9-4a8c-9ec3-f6508a37814c"
"VS_DRAAGCONSTRUCTIE,,_,,_,IW,_,VS,_,DRAAGCONSTRUCTIE,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ad718c51-924f-409c-a0be-f1876e78efa7,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/43a3d930-fb03-4a2c-aa0d-7a7533bd8f00"
"DRIP,,_,,_,IW,_,DRIP,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c165180f-31f9-4a8c-9ec3-f6508a37814c,"
"DRIP,,_,,_,IW,_,DRIP,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/3f12e52c-5213-4bee-85ba-efa4c88f49d6,"
"TELECOM,,_,,_,IW,_,TELECOM,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/d3a1b633-803f-432f-ba0e-5fc849134c70,"
"AANGRENZENDE CONSTRUCTIE_HOUT,,_,,_,KC,_,AANGRENZENDE CONSTRUCTIE,_,HOUT,_,,_,,_,,_,,-,,-,,ACO-HOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/d2142b07-70e5-454a-96fc-2dd0a5c1106e,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/0979eaf5-cfab-4a84-bca2-7c5cfacbe0e0"
"AANGRENZENDE CONSTRUCTIE_METSELWERK,,_,,_,KC,_,AANGRENZENDE CONSTRUCTIE,_,METSELWERK,_,,_,,_,,_,,-,,-,,ACO-METSELWERK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/09779982-c3bc-4e01-869a-4e88f992f15c,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/0979eaf5-cfab-4a84-bca2-7c5cfacbe0e0"
"AANGRENZENDE CONSTRUCTIE_STAAL,,_,,_,KC,_,AANGRENZENDE CONSTRUCTIE,_,STAAL,_,,_,,_,,_,,-,,-,,ACO-STAAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ee730d4b-387d-4626-a122-7a1a38891d08,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/0979eaf5-cfab-4a84-bca2-7c5cfacbe0e0"
"AANGRENZENDE CONSTRUCTIE_BETON,,_,,_,KC,_,AANGRENZENDE CONSTRUCTIE,_,BETON,_,,_,,_,,_,,-,,-,,ACO-BETON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/9080ffdd-48f6-431e-bd2a-50c17152e1ce,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/0979eaf5-cfab-4a84-bca2-7c5cfacbe0e0"
"KUNSTSTOFVORM,,_,,_,KC,_,KUNSTSTOFVORM,_,,_,,_,,_,,_,,-,,-,,ACO-KUNSTSTOF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/059694b5-5e9a-4c95-a7b7-5bd7982d170a,"
"VERBINDING,,_,,_,KC,_,VERBINDING,_,,_,,_,,_,,_,,-,,-,,ACO-STAAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/0b369f39-a4e0-4a85-8844-5a14e5979538,"
"KUNSTSTOFVORM_PLAAT,,_,,_,KC,_,KUNSTSTOFVORM,_,PLAAT,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/de2fc2dd-5701-4b0d-b6e4-d83c12f07c50,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/059694b5-5e9a-4c95-a7b7-5bd7982d170a"
"KUNSTSTOFVORM_BALK,,_,,_,KC,_,KUNSTSTOFVORM,_,BALK,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/d37370d7-c203-49ae-b49c-95d188451ba0,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/059694b5-5e9a-4c95-a7b7-5bd7982d170a"
"VERBINDING_STAAL,,_,,_,KC,_,VERBINDING,_,STAAL,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e776c269-ff53-46b8-b7be-f0cb791a96e7,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/0b369f39-a4e0-4a85-8844-5a14e5979538"
"VERBINDING_BOUT,,_,,_,KC,_,VERBINDING,_,BOUT,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e441fad9-5709-4356-aba9-3876d8af81aa,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/0b369f39-a4e0-4a85-8844-5a14e5979538"
"AANGRENZENDE CONSTRUCTIE,,_,,_,KC,_,AANGRENZENDE CONSTRUCTIE,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/0979eaf5-cfab-4a84-bca2-7c5cfacbe0e0,"
"REPARATIES,,_,,_,KC,_,REPARATIES,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/69232910-8066-48d1-8b6c-fac08ac6193b,"
"LEVENSDUURVERLENGENDE MAATREGEL,,_,,_,KC,_,LEVENSDUURVERLENGENDE MAATREGEL,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/535d9fd3-b6a5-40ae-bea9-5f558b44064f,"
"OVERIG MATERIAAL,,_,,_,KC,_,OVERIG MATERIAAL,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c7cd22a0-ba75-4a47-a0fb-4fb40e25198e,"
"ONDERHOUDGRENS_RIJK_RWS,,_,,_,KG,_,ONDERHOUDGRENS,_,RIJK,_,RWS,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/bdde0f94-364b-48a5-9b34-fa4a0490fe7a,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/90163206-fb4d-4638-b724-3f4ced8dccd3"
"BEHEERGRENS_RIJK_RWS,,_,,_,KG,_,BEHEERGRENS,_,RIJK,_,RWS,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ef5935da-2462-4b8d-aedb-c68afb4541e4,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/082792c8-6df9-4f7e-a563-242c651c4014"
"LANDMETEN_BOVENBOUW_SMEERINSTALLATIE,,_,,_,KG,_,LANDMETEN,_,BOVENBOUW,_,SMEERINSTALLATIE,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/3f630d5b-747d-46cf-bcfa-cf69eb5acc7d,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/cc655fdf-8506-4a9b-896e-8d7e54729dd2"
"LANDMETEN_BOVENBOUW_AS SPOOR,,_,,_,KG,_,LANDMETEN,_,BOVENBOUW,_,AS SPOOR,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e3581d73-ac80-4581-8d6a-1fd3b6151e27,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/cc655fdf-8506-4a9b-896e-8d7e54729dd2"
"LANDMETEN_BOVENBOUW_RASBAK,,_,,_,KG,_,LANDMETEN,_,BOVENBOUW,_,RASBAK,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/bfa14e7f-9ccb-4f09-a7b1-d4c5c1b78a93,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/cc655fdf-8506-4a9b-896e-8d7e54729dd2"
"LANDMETEN_BOVENBOUW_AFWATERINGSBAK,,_,,_,KG,_,LANDMETEN,_,BOVENBOUW,_,AFWATERINGSBAK,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/441a66d7-7fea-42d7-a98c-2651282dd71a,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/cc655fdf-8506-4a9b-896e-8d7e54729dd2"
"GRONDEIGENDOM_RIJK_DEFENSIE,,_,,_,KG,_,GRONDEIGENDOM,_,RIJK,_,DEFENSIE,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/852d8000-6c3b-43ef-95ae-f66976f4e1bc,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/fd3323d1-064d-411d-a345-ddb0fe7ded12"
